row_index,country,gold,initial,final,cluster
797,venezuela,yes,yes,yes,1
798,venezuela,yes,yes,yes,3
799,venezuela,yes,yes,yes,3
800,venezuela,yes,yes,yes,1
801,venezuela,yes,yes,yes,1
802,venezuela,yes,yes,yes,1
803,venezuela,yes,yes,yes,1
804,venezuela,yes,yes,yes,0
805,venezuela,yes,yes,yes,2
806,venezuela,yes,yes,yes,0
807,venezuela,yes,yes,yes,0
808,venezuela,yes,yes,yes,1
809,saudi_arabia,yes,yes,yes,3
810,saudi_arabia,yes,yes,yes,1
811,saudi_arabia,yes,yes,yes,2
812,saudi_arabia,yes,yes,yes,2
813,saudi_arabia,yes,yes,yes,2
814,saudi_arabia,yes,yes,yes,2
815,saudi_arabia,yes,yes,yes,2
816,saudi_arabia,yes,yes,yes,1
817,saudi_arabia,yes,yes,yes,3
818,saudi_arabia,yes,yes,yes,2
819,saudi_arabia,yes,yes,yes,1
820,saudi_arabia,yes,yes,yes,1
821,saudi_arabia,yes,yes,yes,3
822,saudi_arabia,yes,yes,yes,2
823,saudi_arabia,yes,yes,yes,2
824,israel,yes,yes,yes,2
825,israel,yes,yes,yes,2
826,israel,yes,yes,yes,1
827,israel,yes,yes,yes,3
828,israel,yes,yes,yes,1
829,israel,yes,yes,yes,3
830,israel,yes,yes,yes,3
831,israel,yes,yes,yes,2
832,israel,yes,yes,yes,1
833,israel,yes,yes,yes,1
834,israel,yes,yes,yes,3
835,israel,yes,yes,yes,1
836,israel,yes,yes,yes,1
837,hungary,yes,yes,yes,1
838,hungary,yes,yes,yes,1
839,hungary,no,yes,yes,2
840,hungary,yes,yes,yes,3
841,hungary,yes,yes,yes,1
842,hungary,yes,yes,yes,1
843,hungary,yes,yes,yes,2
844,hungary,yes,yes,yes,1
845,hungary,yes,yes,yes,2
846,hungary,yes,yes,yes,1
847,hungary,yes,yes,yes,2
848,hungary,yes,yes,yes,1
849,samoa,yes,yes,yes,3
850,samoa,yes,yes,yes,2
851,samoa,yes,yes,yes,2
852,samoa,yes,yes,yes,0
853,samoa,yes,yes,yes,2
854,samoa,yes,yes,yes,0
855,samoa,yes,yes,yes,0
856,samoa,yes,yes,yes,1
857,samoa,yes,yes,yes,2
858,samoa,yes,yes,yes,0
859,samoa,yes,yes,yes,0
860,samoa,yes,yes,yes,2
861,türkiye,yes,yes,yes,1
862,türkiye,yes,yes,yes,1
863,türkiye,yes,yes,yes,2
864,türkiye,yes,yes,yes,3
865,türkiye,yes,yes,yes,3
866,türkiye,yes,yes,yes,3
867,türkiye,yes,yes,yes,1
868,türkiye,yes,yes,yes,3
869,türkiye,yes,yes,yes,2
870,türkiye,yes,yes,yes,3
871,türkiye,yes,yes,yes,3
872,türkiye,yes,yes,yes,1
873,united_states_of_america,yes,yes,yes,2
874,united_states_of_america,yes,yes,yes,3
875,united_states_of_america,no,yes,yes,1
876,united_states_of_america,yes,yes,yes,1
877,united_states_of_america,yes,yes,yes,1
878,united_states_of_america,yes,yes,yes,1
879,united_states_of_america,yes,yes,yes,0
880,united_states_of_america,yes,yes,yes,2
881,united_states_of_america,yes,yes,yes,0
882,united_states_of_america,yes,yes,yes,1
883,united_states_of_america,yes,yes,yes,1
884,united_states_of_america,yes,yes,yes,1
885,united_states_of_america,yes,yes,yes,3
886,united_states_of_america,yes,yes,yes,2
887,united_states_of_america,yes,yes,yes,3
888,cambodia,yes,yes,yes,1
889,cambodia,yes,yes,yes,2
890,cambodia,yes,yes,yes,1
891,cambodia,yes,yes,yes,2
892,cambodia,yes,yes,yes,3
893,cambodia,yes,yes,yes,2
894,cambodia,yes,yes,yes,1
895,cambodia,yes,yes,yes,1
896,cambodia,yes,yes,yes,2
897,cambodia,yes,yes,yes,3
898,cambodia,yes,yes,yes,2
899,cambodia,yes,yes,yes,0
900,south_sudan,yes,yes,yes,2
901,south_sudan,yes,yes,yes,1
902,south_sudan,yes,yes,yes,1
903,south_sudan,yes,yes,yes,3
904,south_sudan,yes,yes,yes,0
905,south_sudan,yes,yes,yes,1
906,south_sudan,yes,yes,yes,1
907,south_sudan,yes,yes,yes,3
908,south_sudan,yes,yes,yes,1
909,egypt,no,yes,yes,2
910,egypt,no,no,yes,2
911,egypt,no,yes,yes,1
912,egypt,no,yes,yes,0
913,egypt,no,yes,yes,3
914,egypt,no,yes,yes,3
915,egypt,no,no,yes,1
916,egypt,no,yes,yes,1
917,egypt,no,no,yes,2
918,egypt,no,yes,yes,2
919,egypt,no,yes,yes,1
920,egypt,no,yes,yes,2
921,lebanon,no,yes,yes,2
922,lebanon,no,yes,yes,2
923,lebanon,no,yes,yes,1
924,lebanon,no,yes,yes,1
925,lebanon,no,yes,yes,2
926,lebanon,no,yes,yes,2
927,lebanon,no,yes,yes,1
928,lebanon,no,yes,yes,2
929,lebanon,no,yes,yes,2
930,zimbabwe,no,yes,yes,2
931,zimbabwe,no,yes,yes,1
932,zimbabwe,no,yes,yes,1
933,zimbabwe,no,no,yes,2
934,zimbabwe,no,yes,yes,2
935,zimbabwe,no,yes,yes,0
936,zimbabwe,no,yes,yes,1
937,zimbabwe,no,yes,yes,3
938,zimbabwe,no,yes,yes,1
939,zimbabwe,no,yes,yes,2
940,zimbabwe,no,yes,yes,2
941,zimbabwe,no,yes,yes,0
942,philippines,no,yes,yes,3
943,philippines,no,no,yes,1
944,philippines,no,yes,yes,0
945,philippines,no,yes,yes,2
946,philippines,no,yes,yes,0
947,philippines,no,yes,yes,2
948,philippines,no,yes,yes,2
949,philippines,no,yes,yes,2
950,philippines,no,yes,yes,3
951,philippines,no,yes,yes,2
952,philippines,no,yes,yes,3
953,philippines,no,no,yes,1
954,sudan,no,yes,yes,1
955,sudan,no,yes,yes,1
956,sudan,no,yes,yes,3
957,sudan,no,yes,yes,3
958,sudan,no,yes,yes,0
959,sudan,no,yes,yes,2
960,sudan,no,yes,yes,2
961,sudan,no,yes,yes,2
962,sudan,no,yes,yes,1
963,sudan,no,yes,yes,2
964,sudan,no,yes,yes,2
965,sudan,no,no,yes,1
966,sudan,no,yes,yes,2
967,sudan,no,yes,yes,2
968,sudan,no,yes,yes,2
969,spain,no,yes,yes,1
970,spain,no,yes,yes,2
971,spain,no,yes,yes,0
972,spain,no,no,yes,3
973,spain,no,no,yes,1
974,spain,no,no,yes,1
975,spain,no,yes,yes,0
976,spain,no,yes,yes,0
977,spain,no,yes,yes,3
978,spain,no,yes,yes,2
979,spain,no,no,yes,2
980,spain,no,yes,yes,2
981,tonga,no,yes,yes,1
982,tonga,no,yes,yes,1
983,tonga,yes,yes,yes,0
984,tonga,no,yes,yes,0
985,tonga,no,yes,yes,2
986,tonga,no,yes,yes,0
987,tonga,no,yes,yes,2
988,tonga,no,yes,yes,0
989,tonga,no,no,yes,1
990,tonga,no,yes,yes,2
991,tonga,no,yes,yes,3
992,tonga,yes,yes,yes,0
993,hong_kong,no,yes,yes,3
994,hong_kong,no,yes,yes,2
995,hong_kong,no,no,yes,1
996,hong_kong,no,yes,yes,0
997,hong_kong,no,yes,yes,1
998,hong_kong,no,yes,yes,2
999,hong_kong,no,yes,yes,0
1000,hong_kong,yes,yes,yes,0
1001,hong_kong,no,yes,yes,2
1002,hong_kong,no,no,yes,3
1003,hong_kong,no,yes,yes,3
1004,hong_kong,no,yes,yes,2
1005,colombia,no,yes,yes,0
1006,colombia,no,yes,yes,3
1007,colombia,no,yes,yes,1
1008,colombia,no,yes,yes,3
1009,colombia,no,no,yes,2
1010,colombia,no,no,yes,2
1011,colombia,no,yes,yes,2
1012,colombia,no,no,yes,2
1013,colombia,no,yes,yes,1
1014,vietnam,no,yes,yes,3
1015,vietnam,no,yes,yes,1
1016,vietnam,no,no,yes,3
1017,vietnam,no,no,yes,2
1018,vietnam,no,no,yes,3
1019,vietnam,no,yes,yes,2
1020,vietnam,no,yes,yes,2
1021,vietnam,no,yes,yes,0
1022,vietnam,no,yes,yes,1
1023,vietnam,no,yes,yes,0
1024,vietnam,no,yes,yes,0
1025,vietnam,yes,yes,yes,2
1026,north_macedonia,no,yes,yes,1
1027,north_macedonia,no,no,yes,1
1028,north_macedonia,no,yes,yes,3
1029,north_macedonia,no,yes,yes,2
1030,north_macedonia,no,yes,yes,2
1031,north_macedonia,no,yes,yes,1
1032,north_macedonia,no,yes,yes,2
1033,north_macedonia,no,yes,yes,2
1034,north_macedonia,no,no,yes,0
1035,north_macedonia,no,yes,yes,1
1036,north_macedonia,no,yes,yes,2
1037,north_macedonia,no,yes,yes,1
1038,italy,no,yes,yes,1
1039,italy,no,yes,yes,3
1040,italy,no,no,yes,3
1041,italy,no,yes,yes,2
1042,italy,no,no,yes,0
1043,italy,no,yes,yes,1
1044,italy,no,yes,yes,1
1045,italy,no,yes,yes,0
1046,italy,no,yes,yes,1
1047,italy,no,yes,yes,0
1048,italy,no,yes,yes,0
1049,canada,no,yes,yes,2
1050,canada,no,yes,yes,2
1051,canada,no,yes,yes,1
1052,canada,no,yes,yes,2
1053,canada,no,yes,yes,2
1054,canada,no,no,yes,2
1055,canada,no,yes,yes,2
1056,canada,no,no,yes,2
1057,canada,no,yes,yes,2
1058,canada,no,no,yes,2
1059,canada,no,yes,yes,0
1060,canada,no,yes,yes,2
1061,iraq,no,yes,yes,2
1062,iraq,no,no,yes,0
1063,iraq,no,yes,yes,3
1064,iraq,no,yes,yes,3
1065,iraq,no,yes,yes,1
1066,iraq,no,yes,yes,2
1067,iraq,no,yes,yes,1
1068,iraq,no,no,yes,1
1069,iraq,no,no,yes,2
1070,iraq,no,yes,yes,1
1071,iraq,no,yes,yes,2
1072,iraq,no,yes,yes,1
1073,united_kingdom,no,yes,yes,2
1074,united_kingdom,no,yes,yes,1
1075,united_kingdom,no,yes,yes,3
1076,united_kingdom,no,yes,yes,2
1077,united_kingdom,no,yes,yes,2
1078,united_kingdom,no,yes,yes,3
1079,united_kingdom,no,yes,yes,1
1080,united_kingdom,no,no,yes,2
1081,united_kingdom,yes,yes,yes,0
1082,singapore,no,yes,yes,3
1083,singapore,no,yes,yes,3
1084,singapore,no,no,yes,3
1085,singapore,no,yes,yes,2
1086,singapore,no,no,yes,3
1087,singapore,no,no,yes,3
1088,singapore,no,yes,yes,2
1089,singapore,no,no,yes,0
1090,singapore,no,no,yes,2
1091,singapore,no,yes,yes,2
1092,singapore,no,yes,yes,1
1093,singapore,no,yes,yes,2
1094,timor-leste,no,no,yes,0
1095,timor-leste,no,no,yes,0
1096,timor-leste,no,yes,yes,2
1097,timor-leste,yes,yes,yes,2
1098,timor-leste,no,yes,yes,1
1099,timor-leste,no,yes,yes,2
1100,timor-leste,no,yes,yes,2
1101,timor-leste,no,yes,yes,1
1102,timor-leste,no,yes,yes,2
1103,timor-leste,no,yes,yes,3
1104,timor-leste,no,yes,yes,1
1105,timor-leste,no,yes,yes,1
1106,poland,no,no,yes,2
1107,poland,yes,yes,yes,1
1108,poland,no,yes,yes,3
1109,poland,no,yes,yes,2
1110,poland,no,no,yes,1
1111,poland,no,yes,yes,1
1112,poland,no,yes,yes,1
1113,poland,no,yes,yes,2
1114,poland,no,no,yes,1
1115,poland,no,yes,yes,2
1116,poland,no,yes,yes,2
1117,poland,no,no,yes,2
1118,pakistan,no,yes,yes,2
1119,pakistan,no,no,yes,1
1120,pakistan,no,yes,yes,1
1121,pakistan,no,yes,yes,2
1122,pakistan,no,yes,yes,1
1123,pakistan,no,yes,yes,2
1124,pakistan,yes,yes,yes,0
1125,pakistan,no,no,yes,2
1126,pakistan,yes,yes,yes,0
1127,pakistan,no,yes,yes,1
1128,pakistan,no,yes,yes,2
1129,pakistan,no,yes,yes,1
1130,mexico,no,no,yes,2
1131,mexico,no,yes,yes,0
1132,mexico,no,yes,yes,2
1133,mexico,no,no,yes,2
1134,mexico,no,yes,yes,2
1135,mexico,no,yes,yes,2
1136,mexico,no,yes,yes,0
1137,mexico,no,yes,yes,2
1138,mexico,no,yes,yes,1
1139,mexico,no,yes,yes,2
1140,mexico,no,yes,yes,2
1141,mexico,no,yes,yes,2
1142,argentina,no,yes,yes,0
1143,argentina,no,yes,yes,2
1144,argentina,no,yes,yes,0
1145,argentina,no,yes,yes,0
1146,argentina,no,yes,yes,0
1147,argentina,no,yes,yes,2
1148,argentina,no,yes,yes,1
1149,argentina,no,yes,yes,1
1150,argentina,no,yes,yes,1
1151,argentina,yes,yes,yes,0
1152,argentina,no,no,yes,1
1153,argentina,no,yes,yes,3
1154,taiwan,no,yes,yes,2
1155,taiwan,no,no,yes,3
1156,taiwan,no,yes,yes,1
1157,taiwan,no,no,yes,1
1158,taiwan,no,no,yes,2
1159,taiwan,no,yes,yes,2
1160,taiwan,no,yes,yes,1
1161,taiwan,no,yes,yes,3
1162,taiwan,no,yes,yes,0
1163,taiwan,no,yes,yes,3
1164,taiwan,no,yes,yes,0
1165,somalia,no,yes,yes,1
1166,somalia,no,yes,yes,2
1167,somalia,no,yes,yes,2
1168,somalia,no,yes,yes,2
1169,somalia,no,yes,yes,0
1170,somalia,no,no,yes,0
1171,somalia,no,yes,yes,1
1172,somalia,no,yes,yes,2
1173,somalia,no,yes,yes,1
1174,somalia,no,yes,yes,1
1175,somalia,no,yes,yes,0
1176,somalia,no,no,yes,1
1177,somalia,no,yes,yes,0
1178,somalia,no,yes,yes,2
1179,somalia,no,yes,yes,0
1180,serbia,no,yes,yes,1
1181,serbia,no,yes,yes,1
1182,serbia,no,yes,yes,1
1183,serbia,no,no,yes,1
1184,serbia,no,no,yes,1
1185,serbia,no,yes,yes,2
1186,serbia,no,yes,yes,3
1187,serbia,no,yes,yes,0
1188,serbia,no,no,yes,2
1189,serbia,no,yes,yes,1
1190,serbia,no,yes,yes,2
1191,serbia,no,yes,yes,3
1192,sweden,no,yes,yes,3
1193,sweden,no,yes,yes,0
1194,sweden,no,yes,yes,2
1195,sweden,no,yes,yes,0
1196,sweden,no,yes,yes,3
1197,sweden,no,yes,yes,1
1198,sweden,no,yes,yes,2
1199,sweden,no,yes,yes,2
1200,sweden,no,yes,yes,1
1201,sweden,no,yes,yes,2
1202,sweden,yes,yes,yes,3
1203,sweden,no,yes,yes,0
1204,south_korea,no,yes,yes,2
1205,south_korea,no,no,yes,0
1206,south_korea,no,yes,yes,2
1207,south_korea,no,yes,yes,2
1208,south_korea,no,yes,yes,3
1209,south_korea,no,yes,yes,0
1210,south_korea,no,yes,yes,3
1211,south_korea,no,yes,yes,2
1212,south_korea,no,yes,yes,2
1213,myanmar,no,yes,yes,1
1214,myanmar,no,yes,yes,3
1215,myanmar,no,yes,yes,2
1216,myanmar,no,yes,yes,2
1217,myanmar,no,no,yes,2
1218,myanmar,no,yes,yes,2
1219,myanmar,no,yes,yes,1
1220,myanmar,no,yes,yes,2
1221,myanmar,no,no,yes,1
1222,myanmar,no,yes,yes,0
1223,myanmar,no,yes,yes,0
1224,myanmar,no,yes,yes,2
1225,myanmar,no,yes,yes,0
1226,myanmar,no,yes,yes,3
1227,myanmar,no,yes,yes,0
1228,malta,no,yes,yes,2
1229,malta,no,yes,yes,1
1230,malta,no,yes,yes,3
1231,malta,no,no,yes,2
1232,malta,no,no,yes,1
1233,malta,no,no,yes,2
1234,malta,no,yes,yes,1
1235,malta,no,yes,yes,1
1236,malta,no,yes,yes,1
1237,malta,no,yes,yes,2
1238,malta,no,no,yes,2
1239,malta,no,yes,yes,2
1240,china,no,yes,yes,2
1241,china,no,yes,yes,3
1242,china,no,no,yes,0
1243,china,no,no,yes,2
1244,china,no,no,yes,2
1245,china,no,no,yes,0
1246,china,no,yes,yes,1
1247,china,yes,yes,yes,0
1248,china,no,yes,yes,1
1249,china,no,yes,yes,2
1250,china,no,yes,yes,3
1251,china,no,yes,yes,3
1252,germany,no,yes,yes,3
1253,germany,no,yes,yes,3
1254,germany,no,yes,yes,1
1255,germany,no,yes,yes,2
1256,germany,no,yes,yes,1
1257,germany,no,yes,yes,1
1258,germany,no,yes,yes,1
1259,germany,no,yes,yes,1
1260,germany,no,yes,yes,2
1261,germany,no,yes,yes,0
1262,germany,no,yes,yes,3
1263,germany,no,yes,yes,0
1264,germany,no,yes,yes,1
1265,germany,yes,yes,yes,2
1266,germany,no,yes,yes,2
1267,ukraine,no,yes,yes,2
1268,ukraine,no,no,yes,2
1269,ukraine,no,yes,yes,1
1270,ukraine,no,yes,yes,1
1271,ukraine,no,yes,yes,3
1272,ukraine,no,yes,yes,2
1273,ukraine,no,yes,yes,1
1274,ukraine,no,yes,yes,2
1275,ukraine,no,yes,yes,0
1276,ukraine,no,no,yes,2
1277,ukraine,no,yes,yes,2
1278,ukraine,no,yes,yes,2
1279,ukraine,no,yes,yes,2
1280,ukraine,no,yes,yes,1
1281,ukraine,no,yes,yes,3
1282,romania,no,yes,yes,2
1283,romania,no,yes,yes,2
1284,romania,no,no,yes,2
1285,romania,no,no,yes,0
1286,romania,yes,yes,yes,3
1287,romania,no,no,yes,2
1288,romania,no,yes,yes,0
1289,romania,no,yes,yes,2
1290,romania,no,yes,yes,0
1291,romania,no,yes,yes,1
1292,romania,no,no,yes,0
1293,romania,no,yes,yes,2
1294,russia,no,yes,yes,0
1295,russia,no,yes,yes,2
1296,russia,no,yes,yes,1
1297,russia,no,yes,yes,1
1298,russia,no,no,yes,2
1299,russia,no,yes,yes,0
1300,russia,no,yes,yes,3
1301,russia,no,yes,yes,0
1302,russia,no,yes,yes,0
1303,russia,no,yes,yes,0
1304,nepal,no,yes,yes,1
1305,nepal,no,yes,yes,0
1306,nepal,no,no,yes,1
1307,nepal,no,yes,yes,2
1308,nepal,no,yes,yes,3
1309,nepal,no,yes,yes,0
1310,nepal,no,yes,yes,2
1311,nepal,no,yes,yes,0
1312,nepal,no,yes,yes,2
1313,nepal,no,yes,yes,1
1314,nepal,no,yes,yes,1
1315,nepal,no,yes,yes,1
1316,bangladesh,no,no,yes,2
1317,bangladesh,no,no,yes,1
1318,bangladesh,no,no,yes,0
1319,bangladesh,no,yes,yes,2
1320,bangladesh,no,no,yes,3
1321,bangladesh,no,yes,yes,2
1322,bangladesh,no,no,yes,2
1323,bangladesh,no,no,yes,3
1324,bangladesh,yes,yes,yes,2
1325,bangladesh,no,yes,yes,1
1326,bangladesh,no,yes,yes,3
1327,bangladesh,no,no,yes,3
1328,portugal,no,yes,yes,3
1329,portugal,no,yes,yes,1
1330,portugal,no,yes,yes,1
1331,portugal,no,yes,yes,2
1332,portugal,no,yes,yes,2
1333,portugal,no,yes,yes,3
1334,portugal,no,yes,yes,1
1335,portugal,no,yes,yes,1
1336,portugal,no,yes,yes,3
1337,portugal,no,no,yes,1
1338,portugal,yes,yes,yes,0
1339,portugal,no,yes,yes,2
1340,thailand,no,yes,yes,3
1341,thailand,no,no,yes,1
1342,thailand,no,yes,yes,1
1343,thailand,no,yes,yes,2
1344,thailand,no,yes,yes,2
1345,thailand,no,yes,yes,2
1346,thailand,no,no,yes,2
1347,thailand,no,yes,yes,1
1348,thailand,no,yes,yes,3
1349,thailand,no,yes,yes,1
1350,thailand,no,yes,yes,3
1351,france,no,yes,yes,1
1352,france,no,no,yes,2
1353,france,no,no,yes,3
1354,france,no,yes,yes,3
1355,france,no,yes,yes,2
1356,france,no,yes,yes,0
1357,france,no,yes,yes,3
1358,france,no,yes,yes,0
1359,france,no,yes,yes,0
1360,france,no,yes,yes,0
1361,france,no,yes,yes,0
1362,france,no,yes,yes,0
1363,ireland,no,yes,yes,1
1364,ireland,no,yes,yes,0
1365,ireland,no,yes,yes,2
1366,ireland,no,yes,yes,0
1367,ireland,no,yes,yes,2
1368,ireland,no,yes,yes,2
1369,ireland,no,yes,yes,2
1370,ireland,no,yes,yes,1
1371,ireland,no,yes,yes,2
1372,ireland,no,yes,yes,1
1373,ireland,no,yes,yes,0
1374,ireland,no,yes,yes,2
1375,ireland,no,yes,yes,1
1376,ireland,no,yes,yes,1
1377,ireland,no,yes,yes,1
1378,croatia,no,yes,yes,2
1379,croatia,no,yes,yes,0
1380,croatia,no,no,yes,3
1381,croatia,no,yes,yes,1
1382,croatia,no,no,yes,1
1383,croatia,no,yes,yes,1
1384,croatia,no,yes,yes,0
1385,croatia,no,yes,yes,1
1386,croatia,no,yes,yes,2
1387,croatia,no,yes,yes,1
1388,croatia,no,yes,yes,1
1389,croatia,no,yes,yes,2
1390,mauritius,no,no,yes,1
1391,mauritius,no,yes,yes,1
1392,mauritius,no,yes,yes,1
1393,mauritius,no,yes,yes,0
1394,mauritius,no,yes,yes,1
1395,mauritius,no,yes,yes,1
1396,mauritius,no,yes,yes,0
1397,mauritius,no,yes,yes,2
1398,mauritius,no,yes,yes,2
1399,mauritius,yes,yes,yes,2
1400,mauritius,no,yes,yes,2
1401,mauritius,yes,yes,yes,2
1402,fiji,no,yes,yes,1
1403,fiji,no,yes,yes,1
1404,fiji,no,yes,yes,2
1405,fiji,no,yes,yes,2
1406,fiji,no,yes,yes,3
1407,fiji,no,yes,yes,2
1408,fiji,no,no,yes,1
1409,fiji,no,yes,yes,1
1410,fiji,no,no,yes,1
1411,austria,no,yes,yes,0
1412,austria,no,yes,yes,0
1413,austria,no,yes,yes,1
1414,austria,no,yes,yes,0
1415,austria,no,no,yes,3
1416,austria,no,yes,yes,0
1417,austria,no,yes,yes,2
1418,austria,no,yes,yes,0
1419,austria,no,yes,yes,1
1420,austria,no,yes,yes,3
1421,austria,no,yes,yes,1
1422,brazil,yes,yes,yes,2
1423,brazil,yes,no,yes,1
1424,brazil,yes,yes,yes,1
1425,brazil,no,no,yes,2
1426,brazil,no,yes,yes,2
1427,brazil,no,no,yes,3
1428,brazil,no,no,yes,2
1429,brazil,no,yes,yes,0
1430,brazil,no,yes,yes,2
1431,brazil,no,yes,yes,2
1432,brazil,no,no,yes,2
1433,brazil,no,yes,yes,0
1434,south_africa,no,yes,yes,1
1435,south_africa,no,yes,yes,2
1436,south_africa,no,yes,yes,2
1437,south_africa,no,yes,yes,0
1438,south_africa,no,yes,yes,1
1439,south_africa,no,yes,yes,0
1440,south_africa,no,yes,yes,2
1441,south_africa,no,yes,yes,2
1442,south_africa,no,yes,yes,3
1443,south_africa,no,yes,yes,1
1444,south_africa,no,yes,yes,0
1445,south_africa,no,yes,yes,2
1446,chile,no,yes,yes,1
1447,chile,no,yes,yes,3
1448,chile,no,yes,yes,2
1449,chile,no,yes,yes,1
1450,chile,no,yes,yes,0
1451,chile,yes,yes,yes,1
1452,chile,no,yes,yes,0
1453,chile,no,yes,yes,2
1454,chile,no,yes,yes,2
1455,chile,no,yes,yes,1
1456,chile,no,yes,yes,2
1457,chile,no,yes,yes,2
1458,papua_new_guinea,no,yes,yes,1
1459,papua_new_guinea,no,yes,yes,1
1460,papua_new_guinea,no,yes,yes,2
1461,papua_new_guinea,no,yes,yes,2
1462,papua_new_guinea,no,no,yes,2
1463,papua_new_guinea,no,yes,yes,2
1464,papua_new_guinea,no,yes,yes,1
1465,papua_new_guinea,no,yes,yes,2
1466,papua_new_guinea,no,yes,yes,1
1467,papua_new_guinea,no,no,yes,2
1468,papua_new_guinea,yes,yes,yes,0
1469,papua_new_guinea,no,yes,yes,1
1470,afghanistan,no,yes,yes,3
1471,afghanistan,no,yes,yes,1
1472,afghanistan,no,yes,yes,0
1473,afghanistan,no,yes,yes,1
1474,afghanistan,no,yes,yes,1
1475,afghanistan,no,yes,yes,1
1476,afghanistan,no,yes,yes,2
1477,afghanistan,no,yes,yes,3
1478,afghanistan,no,yes,yes,2
1479,afghanistan,no,yes,yes,0
1480,afghanistan,no,yes,yes,3
1481,afghanistan,no,yes,yes,2
1482,afghanistan,yes,yes,yes,2
1483,afghanistan,yes,yes,yes,2
1484,afghanistan,no,yes,yes,3
1485,japan,no,yes,yes,3
1486,japan,no,yes,yes,2
1487,japan,no,yes,yes,3
1488,japan,no,yes,yes,0
1489,japan,no,yes,yes,1
1490,japan,no,yes,yes,3
1491,japan,no,yes,yes,2
1492,japan,no,yes,yes,1
1493,japan,no,yes,yes,0
1494,japan,no,yes,yes,3
1495,japan,no,yes,yes,2
1496,japan,no,yes,yes,0
1497,australia,no,yes,yes,0
1498,australia,no,yes,yes,0
1499,australia,no,yes,yes,0
1500,australia,no,yes,yes,2
1501,australia,no,yes,yes,1
1502,australia,no,yes,yes,3
1503,australia,no,yes,yes,0
1504,australia,no,no,yes,2
1505,netherlands,no,no,yes,0
1506,netherlands,no,yes,yes,0
1507,netherlands,no,yes,yes,2
1508,netherlands,no,yes,yes,2
1509,netherlands,no,yes,yes,1
1510,netherlands,no,yes,yes,2
1511,netherlands,no,yes,yes,2
1512,netherlands,no,yes,yes,2
1513,netherlands,no,yes,yes,2
1514,netherlands,yes,yes,yes,0
1515,netherlands,no,yes,yes,0
1516,netherlands,no,no,yes,2
1517,sri_lanka,no,no,yes,2
1518,sri_lanka,no,no,yes,2
1519,sri_lanka,no,no,yes,1
1520,sri_lanka,no,yes,yes,1
1521,sri_lanka,no,no,yes,1
1522,sri_lanka,no,yes,yes,1
1523,sri_lanka,no,yes,yes,0
1524,sri_lanka,no,no,yes,0
1525,sri_lanka,no,no,yes,2
1526,sri_lanka,no,no,yes,3
1527,sri_lanka,no,yes,yes,2
1528,sri_lanka,no,yes,yes,1
1529,indonesia,no,yes,yes,1
1530,indonesia,no,yes,yes,1
1531,indonesia,no,yes,yes,1
1532,indonesia,no,yes,yes,2
1533,indonesia,no,yes,yes,3
1534,indonesia,no,yes,yes,0
1535,indonesia,no,yes,yes,0
1536,indonesia,no,yes,yes,2
1537,indonesia,no,yes,yes,2
1538,malaysia,no,yes,yes,1
1539,malaysia,no,yes,yes,2
1540,malaysia,no,yes,yes,2
1541,malaysia,no,yes,yes,1
1542,malaysia,no,no,yes,1
1543,malaysia,no,yes,yes,2
1544,malaysia,no,no,yes,0
1545,malaysia,no,no,yes,1
1546,malaysia,no,yes,yes,3
1547,malaysia,no,yes,yes,3
1548,malaysia,no,yes,yes,2
1549,malaysia,no,yes,yes,2
1550,ethiopia,yes,yes,yes,1
1551,ethiopia,no,yes,yes,2
1552,ethiopia,no,yes,yes,3
1553,ethiopia,no,yes,yes,2
1554,ethiopia,no,yes,yes,0
1555,ethiopia,no,yes,yes,3
1556,ethiopia,no,no,yes,1
1557,ethiopia,no,yes,yes,0
1558,ethiopia,no,yes,yes,0
1559,ethiopia,no,no,yes,2
1560,ethiopia,no,yes,yes,2
1561,ethiopia,no,yes,yes,2
1562,ethiopia,no,yes,yes,2
1563,ethiopia,no,yes,yes,2
1564,ethiopia,no,yes,yes,1
1565,bosnia_and_herzegovina,no,no,yes,2
1566,bosnia_and_herzegovina,yes,yes,yes,0
1567,bosnia_and_herzegovina,no,yes,yes,2
1568,bosnia_and_herzegovina,no,yes,yes,2
1569,bosnia_and_herzegovina,no,yes,yes,0
1570,bosnia_and_herzegovina,no,yes,yes,0
1571,bosnia_and_herzegovina,no,yes,yes,1
1572,bosnia_and_herzegovina,no,yes,yes,2
1573,bosnia_and_herzegovina,no,yes,yes,3
1574,bosnia_and_herzegovina,no,yes,yes,2
1575,bosnia_and_herzegovina,no,yes,yes,2
1576,bosnia_and_herzegovina,no,yes,yes,2
1577,palestinian_territories,no,yes,yes,2
1578,palestinian_territories,yes,yes,yes,0
1579,palestinian_territories,no,no,yes,2
1580,palestinian_territories,no,yes,yes,2
1581,palestinian_territories,no,yes,yes,1
1582,palestinian_territories,no,yes,yes,3
1583,palestinian_territories,no,yes,yes,1
1584,palestinian_territories,no,yes,yes,0
1585,palestinian_territories,no,yes,yes,0
1586,palestinian_territories,no,yes,yes,0
1587,palestinian_territories,no,no,yes,0
1588,palestinian_territories,no,yes,yes,2
1589,palestinian_territories,no,yes,yes,1
1590,palestinian_territories,no,yes,yes,2
1591,syria,no,yes,yes,3
1592,syria,no,yes,yes,3
1593,syria,no,yes,yes,2
