row_index,country,gold,initial,final,cluster
798,venezuela,yes,yes,yes,3
799,venezuela,yes,yes,yes,3
800,venezuela,yes,no,no,3
801,venezuela,yes,yes,yes,3
802,venezuela,yes,yes,yes,3
803,venezuela,yes,yes,yes,3
804,venezuela,yes,yes,yes,0
805,venezuela,yes,yes,yes,3
806,venezuela,yes,yes,yes,0
807,venezuela,yes,yes,yes,0
808,venezuela,yes,yes,yes,3
809,saudi_arabia,yes,yes,yes,2
810,saudi_arabia,yes,yes,yes,2
811,saudi_arabia,yes,yes,yes,3
812,saudi_arabia,yes,yes,yes,3
813,saudi_arabia,yes,yes,yes,3
814,saudi_arabia,yes,yes,yes,3
815,saudi_arabia,yes,yes,yes,3
816,saudi_arabia,yes,yes,yes,3
817,saudi_arabia,yes,yes,yes,3
818,saudi_arabia,yes,yes,yes,3
819,saudi_arabia,yes,yes,yes,3
820,saudi_arabia,yes,yes,yes,3
821,saudi_arabia,yes,yes,yes,3
822,saudi_arabia,yes,yes,yes,0
823,saudi_arabia,yes,no,no,2
824,israel,yes,yes,yes,3
825,israel,yes,yes,yes,3
826,israel,yes,yes,yes,2
827,israel,yes,yes,yes,0
828,israel,yes,yes,yes,3
829,israel,yes,yes,yes,3
830,israel,yes,yes,yes,3
831,israel,yes,yes,yes,0
832,israel,yes,yes,yes,3
833,israel,yes,yes,yes,3
834,israel,yes,yes,yes,3
835,israel,yes,yes,yes,3
836,israel,yes,yes,yes,2
837,hungary,yes,yes,yes,2
838,hungary,yes,yes,yes,3
839,hungary,no,yes,yes,1
840,hungary,yes,yes,yes,3
841,hungary,yes,yes,yes,3
842,hungary,yes,yes,yes,3
843,hungary,yes,yes,yes,2
844,hungary,yes,yes,yes,3
845,hungary,yes,yes,yes,0
846,hungary,yes,yes,yes,2
847,hungary,yes,yes,yes,3
848,hungary,yes,yes,yes,2
849,samoa,yes,yes,yes,1
850,samoa,yes,yes,yes,0
851,samoa,yes,yes,yes,2
852,samoa,yes,yes,yes,0
853,samoa,yes,yes,yes,3
854,samoa,yes,yes,yes,0
855,samoa,yes,yes,yes,0
856,samoa,yes,yes,yes,3
857,samoa,yes,yes,yes,3
858,samoa,yes,yes,yes,0
859,samoa,yes,yes,yes,0
860,samoa,yes,yes,yes,2
861,türkiye,yes,yes,yes,3
862,türkiye,yes,yes,yes,3
863,türkiye,yes,yes,yes,3
864,türkiye,yes,yes,yes,3
865,türkiye,yes,yes,yes,3
866,türkiye,yes,yes,yes,3
867,türkiye,yes,yes,yes,3
868,türkiye,yes,yes,yes,3
869,türkiye,yes,yes,yes,0
870,türkiye,yes,yes,yes,3
871,türkiye,yes,yes,yes,3
872,türkiye,yes,yes,yes,3
873,united_states_of_america,yes,yes,yes,3
874,united_states_of_america,yes,yes,yes,0
875,united_states_of_america,no,yes,no,3
876,united_states_of_america,yes,yes,yes,3
877,united_states_of_america,yes,yes,yes,3
878,united_states_of_america,yes,yes,yes,3
879,united_states_of_america,yes,yes,yes,0
880,united_states_of_america,yes,yes,yes,3
881,united_states_of_america,yes,yes,yes,0
882,united_states_of_america,yes,yes,yes,3
883,united_states_of_america,yes,yes,yes,3
884,united_states_of_america,yes,yes,yes,3
885,united_states_of_america,yes,yes,yes,3
886,united_states_of_america,yes,yes,yes,3
887,united_states_of_america,yes,yes,yes,3
888,cambodia,yes,yes,yes,3
889,cambodia,yes,yes,yes,3
890,cambodia,yes,yes,yes,3
891,cambodia,yes,yes,yes,1
892,cambodia,yes,yes,yes,3
893,cambodia,yes,yes,yes,3
894,cambodia,yes,yes,yes,3
895,cambodia,yes,yes,no,3
896,cambodia,yes,yes,yes,3
897,cambodia,yes,yes,yes,3
898,cambodia,yes,yes,yes,2
899,cambodia,yes,yes,yes,0
900,south_sudan,yes,yes,yes,2
901,south_sudan,yes,yes,yes,3
902,south_sudan,yes,yes,yes,2
903,south_sudan,yes,yes,yes,0
904,south_sudan,yes,yes,yes,0
905,south_sudan,yes,yes,yes,3
906,south_sudan,yes,no,no,3
907,south_sudan,yes,yes,yes,3
908,south_sudan,yes,yes,yes,3
909,egypt,no,no,no,3
910,egypt,no,no,no,2
911,egypt,no,no,no,2
912,egypt,no,no,no,0
913,egypt,no,yes,no,3
914,egypt,no,no,no,3
915,egypt,no,no,no,3
916,egypt,no,no,no,3
917,egypt,no,no,no,2
918,egypt,no,no,no,0
919,egypt,no,no,no,2
920,egypt,no,no,no,3
921,lebanon,no,no,no,2
922,lebanon,no,no,no,3
923,lebanon,no,no,yes,1
924,lebanon,no,no,neutral,2
925,lebanon,no,yes,no,3
926,lebanon,no,no,no,2
927,lebanon,no,no,no,3
928,lebanon,no,no,no,3
929,lebanon,no,no,no,1
930,zimbabwe,no,no,no,0
931,zimbabwe,no,no,no,3
932,zimbabwe,no,no,no,3
933,zimbabwe,no,no,no,2
934,zimbabwe,no,no,no,3
935,zimbabwe,no,no,no,0
936,zimbabwe,no,no,no,3
937,zimbabwe,no,no,no,3
938,zimbabwe,no,yes,no,3
939,zimbabwe,no,no,no,0
940,zimbabwe,no,no,neutral,3
941,zimbabwe,no,no,no,0
942,philippines,no,no,no,3
943,philippines,no,no,no,3
944,philippines,no,no,no,0
945,philippines,no,no,no,2
946,philippines,no,no,no,0
947,philippines,no,no,no,2
948,philippines,no,no,no,1
949,philippines,no,no,no,0
950,philippines,no,no,no,2
951,philippines,no,yes,no,2
952,philippines,no,no,no,0
953,philippines,no,no,no,3
954,sudan,no,no,no,2
955,sudan,no,no,no,2
956,sudan,no,yes,no,3
957,sudan,no,no,no,3
958,sudan,no,no,no,0
959,sudan,no,no,no,0
960,sudan,no,no,neutral,2
961,sudan,no,no,no,2
962,sudan,no,neutral,neutral,2
963,sudan,no,no,no,3
964,sudan,no,no,no,2
965,sudan,no,no,no,3
966,sudan,no,yes,no,0
967,sudan,no,no,no,0
968,sudan,no,no,no,2
969,spain,no,yes,no,3
970,spain,no,yes,no,3
971,spain,no,no,no,0
972,spain,no,no,no,3
973,spain,no,no,no,3
974,spain,no,no,no,3
975,spain,no,no,no,0
976,spain,no,no,no,0
977,spain,no,no,no,3
978,spain,no,yes,no,3
979,spain,no,no,no,2
980,spain,no,yes,yes,2
981,tonga,no,yes,no,3
982,tonga,no,no,no,3
983,tonga,yes,no,no,0
984,tonga,no,yes,no,0
985,tonga,no,no,no,1
986,tonga,no,no,no,0
987,tonga,no,no,no,0
988,tonga,no,no,no,0
989,tonga,no,yes,no,2
990,tonga,no,no,no,2
991,tonga,no,no,no,3
992,tonga,yes,yes,no,0
993,hong_kong,no,no,no,2
994,hong_kong,no,no,no,1
995,hong_kong,no,no,no,3
996,hong_kong,no,no,no,0
997,hong_kong,no,no,no,3
998,hong_kong,no,no,no,3
999,hong_kong,no,no,no,0
1000,hong_kong,yes,yes,yes,0
1001,hong_kong,no,no,no,2
1002,hong_kong,no,no,no,3
1003,hong_kong,no,no,no,0
1004,hong_kong,no,no,no,0
1005,colombia,no,no,no,0
1006,colombia,no,no,no,2
1007,colombia,no,yes,no,2
1008,colombia,no,yes,no,0
1009,colombia,no,no,no,2
1010,colombia,no,no,no,2
1011,colombia,no,no,no,2
1012,colombia,no,no,no,1
1013,colombia,no,no,no,2
1014,vietnam,no,no,no,0
1015,vietnam,no,yes,no,3
1016,vietnam,no,no,no,0
1017,vietnam,no,yes,no,3
1018,vietnam,no,no,no,3
1019,vietnam,no,yes,no,0
1020,vietnam,no,no,no,2
1021,vietnam,no,yes,no,0
1022,vietnam,no,yes,no,2
1023,vietnam,no,yes,no,0
1024,vietnam,no,yes,no,0
1025,vietnam,yes,yes,yes,0
1026,north_macedonia,no,yes,no,1
1027,north_macedonia,no,no,no,3
1028,north_macedonia,no,no,neutral,2
1029,north_macedonia,no,yes,neutral,2
1030,north_macedonia,no,no,no,2
1031,north_macedonia,no,yes,neutral,2
1032,north_macedonia,no,no,no,3
1033,north_macedonia,no,no,no,1
1034,north_macedonia,no,no,no,0
1035,north_macedonia,no,yes,no,3
1036,north_macedonia,no,yes,no,3
1037,north_macedonia,no,no,no,2
1038,italy,no,no,no,2
1039,italy,no,no,no,2
1040,italy,no,no,no,2
1041,italy,no,no,no,3
1042,italy,no,no,no,0
1043,italy,no,no,no,1
1044,italy,no,no,no,3
1045,italy,no,no,no,0
1046,italy,no,no,no,2
1047,italy,no,yes,yes,0
1048,italy,no,yes,no,0
1049,canada,no,yes,no,1
1050,canada,no,no,no,3
1051,canada,no,yes,no,3
1052,canada,no,yes,no,3
1053,canada,no,no,no,0
1054,canada,no,no,no,3
1055,canada,no,yes,no,0
1056,canada,no,yes,neutral,3
1057,canada,no,no,no,3
1058,canada,no,no,no,1
1059,canada,no,no,no,0
1060,canada,no,no,no,0
1061,iraq,no,no,no,3
1062,iraq,no,yes,no,0
1063,iraq,no,no,no,0
1064,iraq,no,no,no,3
1065,iraq,no,no,no,3
1066,iraq,no,no,no,0
1067,iraq,no,no,no,1
1068,iraq,no,no,no,2
1069,iraq,no,no,no,2
1070,iraq,no,no,no,2
1071,iraq,no,no,no,0
1072,iraq,no,no,no,2
1073,united_kingdom,no,no,no,3
1074,united_kingdom,no,no,no,3
1075,united_kingdom,no,no,no,3
1076,united_kingdom,no,yes,no,1
1077,united_kingdom,no,no,no,0
1078,united_kingdom,no,no,no,3
1079,united_kingdom,no,no,no,2
1080,united_kingdom,no,yes,no,2
1081,united_kingdom,yes,neutral,neutral,1
1082,singapore,no,no,no,3
1083,singapore,no,no,no,3
1084,singapore,no,yes,no,3
1085,singapore,no,no,no,2
1086,singapore,no,no,no,3
1087,singapore,no,no,no,2
1088,singapore,no,no,no,0
1089,singapore,no,no,no,0
1090,singapore,no,no,no,0
1091,singapore,no,no,no,3
1092,singapore,no,no,no,2
1093,singapore,no,no,no,3
1094,timor-leste,no,no,no,0
1095,timor-leste,no,no,no,0
1096,timor-leste,no,no,no,2
1097,timor-leste,yes,yes,no,2
1098,timor-leste,no,no,neutral,1
1099,timor-leste,no,no,no,0
1100,timor-leste,no,yes,no,2
1101,timor-leste,no,yes,no,3
1102,timor-leste,no,no,no,3
1103,timor-leste,no,no,no,2
1104,timor-leste,no,no,no,2
1105,timor-leste,no,no,no,3
1106,poland,no,yes,no,0
1107,poland,yes,yes,yes,3
1108,poland,no,no,no,3
1109,poland,no,no,no,2
1110,poland,no,no,no,1
1111,poland,no,no,no,3
1112,poland,no,yes,no,3
1113,poland,no,no,no,3
1114,poland,no,no,no,3
1115,poland,no,no,no,2
1116,poland,no,yes,no,2
1117,poland,no,yes,no,2
1118,pakistan,no,yes,no,3
1119,pakistan,no,no,no,3
1120,pakistan,no,no,no,2
1121,pakistan,no,no,no,2
1122,pakistan,no,no,no,3
1123,pakistan,no,yes,no,1
1124,pakistan,yes,yes,yes,0
1125,pakistan,no,no,no,0
1126,pakistan,yes,yes,yes,0
1127,pakistan,no,no,no,3
1128,pakistan,no,no,no,2
1129,pakistan,no,no,no,2
1130,mexico,no,no,no,3
1131,mexico,no,no,no,0
1132,mexico,no,no,no,0
1133,mexico,no,no,no,2
1134,mexico,no,yes,no,3
1135,mexico,no,no,no,3
1136,mexico,no,no,no,0
1137,mexico,no,no,no,0
1138,mexico,no,no,no,3
1139,mexico,no,yes,no,0
1140,mexico,no,no,no,0
1141,mexico,no,neutral,no,1
1142,argentina,no,no,no,0
1143,argentina,no,no,no,3
1144,argentina,no,no,no,0
1145,argentina,no,no,no,0
1146,argentina,no,no,no,0
1147,argentina,no,no,no,3
1148,argentina,no,yes,no,3
1149,argentina,no,no,no,2
1150,argentina,no,yes,no,3
1151,argentina,yes,yes,yes,0
1152,argentina,no,yes,no,2
1153,argentina,no,yes,no,1
1154,taiwan,no,yes,no,0
1155,taiwan,no,no,no,3
1156,taiwan,no,no,no,2
1157,taiwan,no,yes,no,2
1158,taiwan,no,no,no,3
1159,taiwan,no,no,no,3
1160,taiwan,no,yes,no,3
1161,taiwan,no,yes,no,0
1162,taiwan,no,no,no,0
1163,taiwan,no,yes,yes,3
1164,taiwan,no,no,no,0
1165,somalia,no,yes,no,3
1166,somalia,no,no,no,2
1167,somalia,no,no,no,1
1168,somalia,no,no,no,2
1169,somalia,no,no,no,1
1170,somalia,no,yes,no,0
1171,somalia,no,no,neutral,2
1172,somalia,no,no,no,2
1173,somalia,no,yes,no,3
1174,somalia,no,no,no,3
1175,somalia,no,no,no,0
1176,somalia,no,no,no,2
1177,somalia,no,no,no,0
1178,somalia,no,no,no,0
1179,somalia,no,no,no,0
1180,serbia,no,no,no,3
1181,serbia,no,no,no,3
1182,serbia,no,yes,no,2
1183,serbia,no,yes,no,2
1184,serbia,no,no,no,2
1185,serbia,no,no,no,3
1186,serbia,no,no,no,0
1187,serbia,no,no,no,0
1188,serbia,no,yes,no,1
1189,serbia,no,no,no,3
1190,serbia,no,no,no,2
1191,serbia,no,no,neutral,2
1192,sweden,no,no,no,3
1193,sweden,no,yes,no,0
1194,sweden,no,no,no,2
1195,sweden,no,yes,no,0
1196,sweden,no,no,no,3
1197,sweden,no,yes,yes,3
1198,sweden,no,no,no,3
1199,sweden,no,no,no,3
1200,sweden,no,no,no,3
1201,sweden,no,no,no,2
1202,sweden,yes,yes,yes,1
1203,sweden,no,yes,yes,0
1204,south_korea,no,yes,no,0
1205,south_korea,no,no,no,0
1206,south_korea,no,no,no,2
1207,south_korea,no,no,no,3
1208,south_korea,no,no,no,3
1209,south_korea,no,yes,no,0
1210,south_korea,no,no,no,2
1211,south_korea,no,yes,no,3
1212,south_korea,no,no,no,3
1213,myanmar,no,no,no,3
1214,myanmar,no,no,no,3
1215,myanmar,no,no,no,3
1216,myanmar,no,no,no,2
1217,myanmar,no,no,no,3
1218,myanmar,no,no,no,0
1219,myanmar,no,yes,no,3
1220,myanmar,no,no,no,2
1221,myanmar,no,no,no,3
1222,myanmar,no,no,no,0
1223,myanmar,no,no,no,0
1224,myanmar,no,no,no,3
1225,myanmar,no,no,no,0
1226,myanmar,no,no,no,1
1227,myanmar,no,no,no,0
1228,malta,no,yes,neutral,1
1229,malta,no,no,no,2
1230,malta,no,no,no,3
1231,malta,no,yes,no,3
1232,malta,no,no,no,3
1233,malta,no,yes,no,2
1234,malta,no,no,no,3
1235,malta,no,yes,no,3
1236,malta,no,yes,yes,3
1237,malta,no,yes,no,3
1238,malta,no,yes,no,0
1239,malta,no,no,no,1
1240,china,no,no,no,3
1241,china,no,no,no,3
1242,china,no,no,no,0
1243,china,no,no,no,0
1244,china,no,no,no,2
1245,china,no,no,no,0
1246,china,no,no,no,2
1247,china,yes,yes,yes,0
1248,china,no,no,no,1
1249,china,no,no,no,3
1250,china,no,no,no,0
1251,china,no,no,no,3
1252,germany,no,no,no,0
1253,germany,no,yes,no,2
1254,germany,no,no,no,2
1255,germany,no,no,no,2
1256,germany,no,no,no,3
1257,germany,no,no,no,2
1258,germany,no,no,no,3
1259,germany,no,no,no,3
1260,germany,no,no,no,3
1261,germany,no,no,no,0
1262,germany,no,no,no,3
1263,germany,no,no,no,0
1264,germany,no,no,no,2
1265,germany,yes,no,no,1
1266,germany,no,no,no,2
1267,ukraine,no,no,no,2
1268,ukraine,no,no,no,2
1269,ukraine,no,no,no,3
1270,ukraine,no,yes,neutral,2
1271,ukraine,no,no,no,0
1272,ukraine,no,no,no,0
1273,ukraine,no,no,no,1
1274,ukraine,no,no,no,2
1275,ukraine,no,no,no,0
1276,ukraine,no,yes,no,2
1277,ukraine,no,no,no,2
1278,ukraine,no,no,no,2
1279,ukraine,no,no,no,3
1280,ukraine,no,no,no,3
1281,ukraine,no,no,no,3
1282,romania,no,no,no,3
1283,romania,no,yes,no,3
1284,romania,no,yes,no,3
1285,romania,no,no,no,0
1286,romania,yes,neutral,neutral,2
1287,romania,no,no,no,3
1288,romania,no,no,no,0
1289,romania,no,yes,yes,3
1290,romania,no,no,no,0
1291,romania,no,no,no,2
1292,romania,no,no,no,0
1293,romania,no,yes,no,2
1294,russia,no,no,no,0
1295,russia,no,yes,no,1
1296,russia,no,no,no,2
1297,russia,no,no,no,2
1298,russia,no,no,no,2
1299,russia,no,no,no,0
1300,russia,no,no,no,3
1301,russia,no,yes,no,0
1302,russia,no,yes,no,0
1303,russia,no,no,no,0
1304,nepal,no,no,no,3
1305,nepal,no,yes,no,0
1306,nepal,no,no,no,3
1307,nepal,no,yes,no,1
1308,nepal,no,no,no,0
1309,nepal,no,no,no,0
1310,nepal,no,no,no,0
1311,nepal,no,no,no,0
1312,nepal,no,no,no,2
1313,nepal,no,no,no,2
1314,nepal,no,no,no,1
1315,nepal,no,no,no,3
1316,bangladesh,no,no,no,3
1317,bangladesh,no,no,no,3
1318,bangladesh,no,yes,no,0
1319,bangladesh,no,yes,yes,0
1320,bangladesh,no,no,no,3
1321,bangladesh,no,no,no,2
1322,bangladesh,no,yes,no,0
1323,bangladesh,no,yes,no,3
1324,bangladesh,yes,yes,yes,3
1325,bangladesh,no,no,no,3
1326,bangladesh,no,no,no,0
1327,bangladesh,no,no,no,3
1328,portugal,no,no,neutral,2
1329,portugal,no,no,no,2
1330,portugal,no,no,no,3
1331,portugal,no,yes,yes,0
1332,portugal,no,no,no,3
1333,portugal,no,no,no,3
1334,portugal,no,no,no,2
1335,portugal,no,yes,no,3
1336,portugal,no,no,no,3
1337,portugal,no,yes,no,1
1338,portugal,yes,yes,yes,0
1339,portugal,no,yes,no,2
1340,thailand,no,no,no,2
1341,thailand,no,no,no,3
1342,thailand,no,no,no,3
1343,thailand,no,no,no,3
1344,thailand,no,no,no,1
1345,thailand,no,no,no,2
1346,thailand,no,no,no,2
1347,thailand,no,no,no,2
1348,thailand,no,no,no,3
1349,thailand,no,yes,no,2
1350,thailand,no,no,no,3
1351,france,no,no,no,3
1352,france,no,no,no,1
1353,france,no,no,no,3
1354,france,no,yes,no,0
1355,france,no,no,no,3
1356,france,no,no,no,0
1357,france,no,no,no,0
1358,france,no,no,no,0
1359,france,no,no,no,0
1360,france,no,no,no,0
1361,france,no,no,no,0
1362,france,no,yes,no,0
1363,ireland,no,no,no,3
1364,ireland,no,no,no,0
1365,ireland,no,no,no,2
1366,ireland,no,yes,no,0
1367,ireland,no,no,no,2
1368,ireland,no,no,no,0
1369,ireland,no,yes,no,2
1370,ireland,no,yes,no,1
1371,ireland,no,yes,no,0
1372,ireland,no,no,no,3
1373,ireland,no,no,no,0
1374,ireland,no,no,no,2
1375,ireland,no,yes,no,3
1376,ireland,no,yes,no,2
1377,ireland,no,yes,no,2
1378,croatia,no,yes,no,2
1379,croatia,no,no,no,0
1380,croatia,no,yes,no,3
1381,croatia,no,yes,neutral,2
1382,croatia,no,no,no,3
1383,croatia,no,no,no,2
1384,croatia,no,no,no,0
1385,croatia,no,no,no,3
1386,croatia,no,yes,yes,1
1387,croatia,no,no,no,2
1388,croatia,no,no,no,3
1389,croatia,no,no,no,0
1390,mauritius,no,yes,no,1
1391,mauritius,no,yes,no,3
1392,mauritius,no,no,no,3
1393,mauritius,no,no,no,0
1394,mauritius,no,no,no,3
1395,mauritius,no,no,no,3
1396,mauritius,no,no,no,0
1397,mauritius,no,no,no,3
1398,mauritius,no,yes,no,1
1399,mauritius,yes,yes,yes,1
1400,mauritius,no,yes,no,1
1401,mauritius,yes,yes,yes,3
1402,fiji,no,no,no,3
1403,fiji,no,yes,no,3
1404,fiji,no,no,no,3
1405,fiji,no,no,no,0
1406,fiji,no,no,no,2
1407,fiji,no,no,no,0
1408,fiji,no,no,no,3
1409,fiji,no,no,no,3
1410,fiji,no,yes,no,1
1411,austria,no,no,no,0
1412,austria,no,no,no,0
1413,austria,no,no,no,3
1414,austria,no,yes,no,0
1415,austria,no,yes,no,3
1416,austria,no,no,no,0
1417,austria,no,no,no,3
1418,austria,no,no,no,0
1419,austria,no,yes,no,3
1420,austria,no,yes,no,3
1421,austria,no,no,no,2
1422,brazil,yes,no,no,2
1423,brazil,yes,no,no,2
1424,brazil,yes,no,no,3
1425,brazil,no,no,no,0
1426,brazil,no,no,no,2
1427,brazil,no,yes,no,2
1428,brazil,no,no,no,3
1429,brazil,no,no,no,0
1430,brazil,no,no,no,0
1431,brazil,no,no,no,0
1432,brazil,no,no,no,2
1433,brazil,no,no,no,0
1434,south_africa,no,yes,no,3
1435,south_africa,no,no,no,0
1436,south_africa,no,no,no,2
1437,south_africa,no,no,no,0
1438,south_africa,no,no,yes,1
1439,south_africa,no,no,no,0
1440,south_africa,no,no,no,2
1441,south_africa,no,no,no,3
1442,south_africa,no,no,no,3
1443,south_africa,no,yes,no,3
1444,south_africa,no,no,no,0
1445,south_africa,no,no,no,2
1446,chile,no,no,no,3
1447,chile,no,no,no,2
1448,chile,no,no,no,1
1449,chile,no,yes,no,2
1450,chile,no,no,no,0
1451,chile,yes,no,no,2
1452,chile,no,no,no,0
1453,chile,no,no,no,3
1454,chile,no,yes,no,2
1455,chile,no,yes,no,3
1456,chile,no,yes,no,3
1457,chile,no,no,no,1
1458,papua_new_guinea,no,no,no,3
1459,papua_new_guinea,no,no,no,3
1460,papua_new_guinea,no,no,no,2
1461,papua_new_guinea,no,no,no,2
1462,papua_new_guinea,no,yes,no,1
1463,papua_new_guinea,no,no,no,0
1464,papua_new_guinea,no,yes,no,3
1465,papua_new_guinea,no,yes,no,3
1466,papua_new_guinea,no,no,no,3
1467,papua_new_guinea,no,no,no,2
1468,papua_new_guinea,yes,yes,yes,0
1469,papua_new_guinea,no,yes,no,2
1470,afghanistan,no,no,no,3
1471,afghanistan,no,no,no,2
1472,afghanistan,no,no,no,0
1473,afghanistan,no,no,no,2
1474,afghanistan,no,no,no,3
1475,afghanistan,no,no,no,3
1476,afghanistan,no,no,no,0
1477,afghanistan,no,no,no,2
1478,afghanistan,no,no,no,2
1479,afghanistan,no,no,no,0
1480,afghanistan,no,no,no,3
1481,afghanistan,no,no,no,3
1482,afghanistan,yes,yes,yes,0
1483,afghanistan,yes,yes,yes,0
1484,afghanistan,no,no,no,3
1485,japan,no,no,no,3
1486,japan,no,no,no,3
1487,japan,no,no,no,3
1488,japan,no,no,no,0
1489,japan,no,no,no,3
1490,japan,no,no,no,3
1491,japan,no,no,no,1
1492,japan,no,no,no,2
1493,japan,no,yes,no,0
1494,japan,no,yes,no,3
1495,japan,no,no,no,0
1496,japan,no,no,no,0
1497,australia,no,yes,no,0
1498,australia,no,no,no,0
1499,australia,no,yes,no,0
1500,australia,no,no,no,0
1501,australia,no,no,no,3
1502,australia,no,no,no,3
1503,australia,no,no,no,0
1504,australia,no,yes,no,3
1505,netherlands,no,no,no,0
1506,netherlands,no,yes,no,0
1507,netherlands,no,no,no,1
1508,netherlands,no,no,no,2
1509,netherlands,no,no,no,2
1510,netherlands,no,no,no,3
1511,netherlands,no,no,no,0
1512,netherlands,no,no,no,3
1513,netherlands,no,no,no,3
1514,netherlands,yes,yes,yes,0
1515,netherlands,no,no,no,0
1516,netherlands,no,yes,no,1
1517,sri_lanka,no,no,no,2
1518,sri_lanka,no,no,no,0
1519,sri_lanka,no,no,no,3
1520,sri_lanka,no,no,no,2
1521,sri_lanka,no,no,no,1
1522,sri_lanka,no,no,neutral,2
1523,sri_lanka,no,no,no,0
1524,sri_lanka,no,no,no,0
1525,sri_lanka,no,no,no,1
1526,sri_lanka,no,yes,no,2
1527,sri_lanka,no,no,no,2
1528,sri_lanka,no,no,no,3
1529,indonesia,no,no,no,3
1530,indonesia,no,no,no,3
1531,indonesia,no,no,no,3
1532,indonesia,no,no,no,0
1533,indonesia,no,no,no,2
1534,indonesia,no,no,no,0
1535,indonesia,no,no,no,0
1536,indonesia,no,yes,no,0
1537,indonesia,no,no,no,0
1538,malaysia,no,yes,no,3
1539,malaysia,no,no,no,1
1540,malaysia,no,no,no,3
1541,malaysia,no,no,no,2
1542,malaysia,no,no,no,3
1543,malaysia,no,yes,no,3
1544,malaysia,no,yes,no,0
1545,malaysia,no,yes,no,3
1546,malaysia,no,no,no,3
1547,malaysia,no,no,no,0
1548,malaysia,no,no,no,0
1549,malaysia,no,yes,no,0
1550,ethiopia,yes,no,no,3
1551,ethiopia,no,yes,no,0
1552,ethiopia,no,no,no,0
1553,ethiopia,no,no,no,3
1554,ethiopia,no,no,no,1
1555,ethiopia,no,no,no,3
1556,ethiopia,no,no,no,2
1557,ethiopia,no,no,no,0
1558,ethiopia,no,no,neutral,0
1559,ethiopia,no,no,no,3
1560,ethiopia,no,no,no,3
1561,ethiopia,no,no,no,3
1562,ethiopia,no,yes,no,3
1563,ethiopia,no,no,no,3
1564,ethiopia,no,no,no,2
1565,bosnia_and_herzegovina,no,no,no,0
1566,bosnia_and_herzegovina,yes,yes,yes,0
1567,bosnia_and_herzegovina,no,no,no,0
1568,bosnia_and_herzegovina,no,no,no,3
1569,bosnia_and_herzegovina,no,no,no,0
1570,bosnia_and_herzegovina,no,no,no,0
1571,bosnia_and_herzegovina,no,no,no,3
1572,bosnia_and_herzegovina,no,yes,no,1
1573,bosnia_and_herzegovina,no,no,no,3
1574,bosnia_and_herzegovina,no,no,no,3
1575,bosnia_and_herzegovina,no,no,no,3
1576,bosnia_and_herzegovina,no,neutral,neutral,2
1577,palestinian_territories,no,no,no,2
1578,palestinian_territories,yes,yes,neutral,0
1579,palestinian_territories,no,yes,no,2
1580,palestinian_territories,no,yes,no,3
1581,palestinian_territories,no,yes,yes,2
1582,palestinian_territories,no,no,no,3
1583,palestinian_territories,no,no,no,3
1584,palestinian_territories,no,no,neutral,0
1585,palestinian_territories,no,no,yes,1
1586,palestinian_territories,no,no,no,0
1587,palestinian_territories,no,no,no,0
1588,palestinian_territories,no,yes,no,0
1589,palestinian_territories,no,no,no,3
1590,palestinian_territories,no,no,no,2
1591,syria,no,no,no,3
1592,syria,no,no,no,3
1593,syria,no,no,no,3
1594,syria,no,no,no,0
1595,syria,no,no,no,1
1596,syria,no,no,no,2
1597,kenya,no,no,no,3
1598,kenya,no,no,no,3
1599,kenya,no,yes,no,3
1600,kenya,no,yes,no,0
1601,kenya,no,no,no,1
1602,kenya,no,yes,yes,0
1603,kenya,no,no,no,0
1604,kenya,no,no,no,0
1605,kenya,no,yes,no,3
1606,kenya,no,no,no,0
1607,kenya,no,yes,no,0
1608,kenya,no,no,no,0
1609,new_zealand,yes,yes,no,2
1610,new_zealand,no,yes,no,3
1611,new_zealand,no,yes,no,1
1612,new_zealand,no,no,no,3
1613,new_zealand,no,no,no,0
1614,new_zealand,no,no,no,0
1615,new_zealand,no,yes,yes,0
1616,new_zealand,no,yes,no,0
1617,new_zealand,no,no,no,0
1618,new_zealand,no,yes,no,3
1619,new_zealand,no,no,neutral,2
1620,new_zealand,no,no,no,2
1621,new_zealand,no,no,no,0
1622,new_zealand,no,no,no,0
1623,new_zealand,no,no,no,3
1624,peru,no,yes,no,0
1625,peru,no,no,no,0
1626,peru,no,yes,no,2
1627,peru,no,yes,no,3
1628,peru,no,yes,no,2
1629,peru,no,no,no,2
1630,peru,no,no,no,3
1631,peru,no,no,no,0
1632,peru,no,neutral,no,1
1633,laos,no,yes,no,3
1634,laos,no,no,no,2
1635,laos,no,no,no,2
1636,laos,no,no,no,1
1637,laos,no,no,no,0
1638,laos,yes,yes,yes,3
1639,laos,no,no,no,0
1640,laos,yes,yes,neutral,2
1641,laos,no,no,no,1
1642,laos,no,yes,no,0
1643,laos,no,no,no,3
1644,laos,no,no,no,3
1645,cyprus,no,no,no,2
1646,cyprus,no,no,no,3
1647,cyprus,no,neutral,neutral,3
1648,cyprus,no,no,no,3
1649,cyprus,no,no,no,0
1650,cyprus,no,no,no,2
1651,cyprus,no,yes,no,1
1652,cyprus,no,no,no,0
1653,cyprus,no,yes,no,0
1654,cyprus,no,no,no,3
1655,cyprus,no,no,no,3
1656,cyprus,no,no,no,2
1657,india,no,no,no,2
1658,india,no,yes,no,1
